"connection_time","disconnect_time","done_charging_time","kwh_delivered","session_id","site_id","charger_id","station_id","connection_time_hours","charging_duration_hours"
"12-03-2020 15:35","13-03-2020 00:04","12-03-2020 23:59","1.141","2_39_79_379_2020-03-12 15:35:11.534196","2","CA-327","2-39-79-379","8.48","8.4"
"12-03-2020 15:40","13-03-2020 00:13","12-03-2020 16:47","6.097","2_39_89_25_2020-03-12 15:40:12.696183","2","CA-315","2-39-89-25","8.55","1.12"
"12-03-2020 15:40","12-03-2020 20:16","12-03-2020 17:24","5.242","2_39_139_28_2020-03-12 15:40:40.125156","2","CA-303","2-39-139-28","4.6","1.73"
"12-03-2020 15:41","12-03-2020 23:18","12-03-2020 17:53","1.136","2_39_78_364_2020-03-12 15:41:32.620928","2","CA-495","2-39-78-364","7.62","2.2"
"12-03-2020 15:45","12-03-2020 19:38","12-03-2020 19:17","7.916","2_39_79_381_2020-03-12 15:45:12.617250","2","CA-490","2-39-79-381","3.88","3.53"
"12-03-2020 16:11","13-03-2020 02:45","12-03-2020 17:20","2.253","2_39_95_27_2020-03-12 16:11:07.767308","2","CA-319","2-39-95-27","10.57","1.15"
"12-03-2020 16:40","13-03-2020 00:01","12-03-2020 18:55","10.312","2_39_79_377_2020-03-12 16:40:34.203491","2","CA-325","2-39-79-377","7.35","2.25"
"12-03-2020 16:48","13-03-2020 01:13","13-03-2020 00:54","3.627","2_39_123_23_2020-03-12 16:48:56.132744","2","CA-313","2-39-123-23","8.42","8.1"
"12-03-2020 16:50","13-03-2020 00:45","12-03-2020 18:59","5.997","2_39_79_383_2020-03-12 16:50:18.744404","2","CA-492","2-39-79-383","7.92","2.15"
"12-03-2020 17:15","13-03-2020 00:48","12-03-2020 19:37","9.759132778","2_39_79_376_2020-03-12 17:15:33.189234","2","CA-324","2-39-79-376","7.55","2.37"
"12-03-2020 17:19","13-03-2020 01:11","13-03-2020 00:15","1.134","2_39_127_19_2020-03-12 17:19:04.132167","2","CA-309","2-39-127-19","7.87","6.93"
"12-03-2020 17:42","12-03-2020 18:37","12-03-2020 18:33","1.130628734","2_39_78_366_2020-03-12 17:42:53.075069","2","CA-323","2-39-78-366","0.92","0.85"
"12-03-2020 17:47","12-03-2020 20:17","12-03-2020 20:14","0.92","2_39_79_380_2020-03-12 17:47:25.065352","2","CA-489","2-39-79-380","2.5","2.45"
"12-03-2020 18:05","12-03-2020 22:55","12-03-2020 22:54","12.443","2_39_91_437_2020-03-12 18:05:14.606067","2","CA-317","2-39-91-437","4.83","4.82"
"12-03-2020 18:06","12-03-2020 20:52","12-03-2020 20:05","11.596","2_39_91_441_2020-03-12 18:06:52.313654","2","CA-499","2-39-91-441","2.77","1.98"
"12-03-2020 18:51","12-03-2020 20:10","12-03-2020 19:20","0.608","2_39_78_366_2020-03-12 18:51:19.117548","2","CA-323","2-39-78-366","1.32","0.48"
"12-03-2020 19:50","13-03-2020 01:21","12-03-2020 21:01","3.855","2_39_125_21_2020-03-12 19:49:46.261295","2","CA-311","2-39-125-21","5.52","1.18"
"12-03-2020 20:18","13-03-2020 00:48","12-03-2020 22:31","6.491","2_39_78_360_2020-03-12 20:18:58.928494","2","CA-322","2-39-78-360","4.5","2.22"
"12-03-2020 20:20","13-03-2020 00:22","12-03-2020 20:20","0.773461768","2_39_78_366_2020-03-12 20:20:14.592808","2","CA-323","2-39-78-366","4.03","0"
"12-03-2020 23:50","13-03-2020 02:14","13-03-2020 01:45","4.212","2_39_138_29_2020-03-12 23:50:19.842441","2","CA-304","2-39-138-29","2.4","1.92"
"13-03-2020 03:15","13-03-2020 05:38","13-03-2020 05:38","13.896","2_39_130_31_2020-03-13 03:15:27.913856","2","CA-306","2-39-130-31","2.38","2.38"
"13-03-2020 03:22","13-03-2020 04:47","13-03-2020 04:47","4.649","2_39_139_28_2020-03-13 03:22:42.261524","2","CA-303","2-39-139-28","1.42","1.42"
"13-03-2020 15:34","14-03-2020 01:17","13-03-2020 15:58","1.473","2_39_79_379_2020-03-13 15:34:24.183289","2","CA-327","2-39-79-379","9.72","0.4"
"13-03-2020 16:39","14-03-2020 01:19","13-03-2020 18:18","9.844","2_39_79_381_2020-03-13 16:39:53.605370","2","CA-490","2-39-79-381","8.67","1.65"
"13-03-2020 17:06","13-03-2020 21:22","13-03-2020 19:03","5.95","2_39_138_29_2020-03-13 17:06:45.690006","2","CA-304","2-39-138-29","4.27","1.95"
"13-03-2020 17:10","14-03-2020 00:32","13-03-2020 18:49","10.699","2_39_91_437_2020-03-13 17:10:50.573361","2","CA-317","2-39-91-437","7.37","1.65"
"13-03-2020 17:41","13-03-2020 19:50","13-03-2020 18:12","0.718","2_39_78_366_2020-03-13 17:41:52.824287","2","CA-323","2-39-78-366","2.15","0.52"
"13-03-2020 18:08","13-03-2020 22:37","13-03-2020 20:00","11.79","2_39_78_363_2020-03-13 18:08:54.034304","2","CA-320","2-39-78-363","4.48","1.87"
"13-03-2020 21:52","14-03-2020 01:34","13-03-2020 23:57","6.371","2_39_123_23_2020-03-13 21:52:13.668237","2","CA-313","2-39-123-23","3.7","2.08"
"13-03-2020 22:23","13-03-2020 23:15","13-03-2020 23:04","1.746","2_39_138_29_2020-03-13 22:23:00.230187","2","CA-304","2-39-138-29","0.87","0.68"
"14-03-2020 00:35","14-03-2020 01:36","14-03-2020 01:36","3.277","2_39_139_28_2020-03-14 00:35:56.114144","2","CA-303","2-39-139-28","1.02","1.02"
"14-03-2020 02:59","14-03-2020 05:28","14-03-2020 05:05","14.172","2_39_139_28_2020-03-14 02:59:38.237351","2","CA-303","2-39-139-28","2.48","2.1"
"14-03-2020 03:29","14-03-2020 04:30","14-03-2020 04:30","3.493","2_39_125_21_2020-03-14 03:29:14.820199","2","CA-311","2-39-125-21","1.02","1.02"
"14-03-2020 22:10","15-03-2020 00:03","14-03-2020 23:39","4.421","2_39_127_19_2020-03-14 22:10:08.782212","2","CA-309","2-39-127-19","1.88","1.48"
"14-03-2020 23:26","15-03-2020 01:01","14-03-2020 23:56","0.83","2_39_131_30_2020-03-14 23:26:22.302223","2","CA-305","2-39-131-30","1.58","0.5"
"15-03-2020 00:57","15-03-2020 02:04","15-03-2020 02:04","3.868","2_39_129_17_2020-03-15 00:57:31.406861","2","CA-307","2-39-129-17","1.12","1.12"
"15-03-2020 05:58","15-03-2020 18:17","15-03-2020 10:24","29.647","2_39_90_440_2020-03-15 05:58:50.402351","2","CA-500","2-39-90-440","12.32","4.43"
"15-03-2020 17:34","15-03-2020 20:17","15-03-2020 20:17","18.497","2_39_139_28_2020-03-15 17:34:43.180074","2","CA-303","2-39-139-28","2.72","2.72"
"15-03-2020 18:02","16-03-2020 00:47","15-03-2020 19:53","4.667025","2_39_79_382_2020-03-15 18:02:46.014296","2","CA-491","2-39-79-382","6.75","1.85"
"15-03-2020 18:12","17-03-2020 02:29","16-03-2020 02:01","51.337","2_39_131_30_2020-03-15 18:12:10.513452","2","CA-305","2-39-131-30","32.28","7.82"
"15-03-2020 19:18","16-03-2020 18:35","15-03-2020 23:01","13.097","2_39_79_383_2020-03-15 19:18:57.606977","2","CA-492","2-39-79-383","23.28","3.72"
"15-03-2020 19:36","15-03-2020 21:35","15-03-2020 21:35","9.595","2_39_129_17_2020-03-15 19:36:14.399346","2","CA-307","2-39-129-17","1.98","1.98"
"15-03-2020 20:16","15-03-2020 22:16","15-03-2020 22:16","6.368","2_39_138_29_2020-03-15 20:16:54.513638","2","CA-304","2-39-138-29","2","2"
"15-03-2020 22:16","16-03-2020 06:02","16-03-2020 03:50","35.177","2_39_139_28_2020-03-15 22:16:28.974490","2","CA-303","2-39-139-28","7.77","5.57"
"15-03-2020 22:38","16-03-2020 00:35","15-03-2020 23:23","1.736","2_39_125_21_2020-03-15 22:38:25.990052","2","CA-311","2-39-125-21","1.95","0.75"
"16-03-2020 00:33","16-03-2020 01:12","16-03-2020 01:12","2.073","2_39_129_17_2020-03-16 00:33:03.447051","2","CA-307","2-39-129-17","0.65","0.65"
"16-03-2020 07:51","16-03-2020 22:12","16-03-2020 15:31","51.237","2_39_139_28_2020-03-16 07:51:17.415039","2","CA-303","2-39-139-28","14.35","7.67"
"16-03-2020 14:16","16-03-2020 16:48","16-03-2020 16:48","16.202","2_39_91_437_2020-03-16 14:16:18.448509","2","CA-317","2-39-91-437","2.53","2.53"
"16-03-2020 14:36","16-03-2020 23:20","16-03-2020 15:55","2.534","2_39_79_382_2020-03-16 14:36:39.302719","2","CA-491","2-39-79-382","8.73","1.32"
"16-03-2020 15:38","17-03-2020 02:23","16-03-2020 17:27","5.773","2_39_127_19_2020-03-16 15:38:51.074496","2","CA-309","2-39-127-19","10.75","1.82"
"16-03-2020 16:57","16-03-2020 17:38","16-03-2020 17:38","4.375","2_39_138_29_2020-03-16 16:57:07.150208","2","CA-304","2-39-138-29","0.68","0.68"
"16-03-2020 18:34","17-03-2020 02:48","16-03-2020 20:33","6.356","2_39_79_379_2020-03-16 18:34:40.156290","2","CA-327","2-39-79-379","8.23","1.98"
"16-03-2020 20:39","16-03-2020 23:43","16-03-2020 22:10","4.575","2_39_90_440_2020-03-16 20:39:59.137292","2","CA-500","2-39-90-440","3.07","1.52"
"16-03-2020 21:00","17-03-2020 22:12","16-03-2020 22:24","2.741","2_39_130_31_2020-03-16 20:59:58.196898","2","CA-306","2-39-130-31","25.2","1.4"
"17-03-2020 14:26","17-03-2020 22:51","17-03-2020 17:07","7.929","2_39_79_382_2020-03-17 14:26:23.895078","2","CA-491","2-39-79-382","8.42","2.68"
"17-03-2020 17:49","18-03-2020 02:05","17-03-2020 19:42","5.742","2_39_88_24_2020-03-17 17:49:53.953275","2","CA-314","2-39-88-24","8.27","1.88"
"17-03-2020 19:19","18-03-2020 01:13","17-03-2020 21:17","13.311","2_39_79_377_2020-03-17 19:19:22.745427","2","CA-325","2-39-79-377","5.9","1.97"
"18-03-2020 01:34","18-03-2020 03:06","18-03-2020 03:06","9.841","2_39_128_18_2020-03-18 01:34:37.811281","2","CA-308","2-39-128-18","1.53","1.53"
"18-03-2020 16:32","18-03-2020 18:29","18-03-2020 17:04","0.886","2_39_79_379_2020-03-18 16:32:32.806216","2","CA-327","2-39-79-379","1.95","0.53"
"18-03-2020 20:34","18-03-2020 22:30","18-03-2020 22:12","9.891","2_39_139_28_2020-03-18 20:34:06.874585","2","CA-303","2-39-139-28","1.93","1.63"
"18-03-2020 20:57","18-03-2020 22:03","18-03-2020 22:03","7.043","2_39_131_30_2020-03-18 20:57:56.235520","2","CA-305","2-39-131-30","1.1","1.1"
"19-03-2020 02:15","19-03-2020 04:15","19-03-2020 04:15","9.133","2_39_126_20_2020-03-19 02:15:45.743569","2","CA-310","2-39-126-20","2","2"
"19-03-2020 13:35","19-03-2020 17:03","19-03-2020 17:03","23.089","2_39_92_436_2020-03-19 13:35:59.192163","2","CA-318","2-39-92-436","3.47","3.47"
"19-03-2020 18:27","20-03-2020 02:34","19-03-2020 20:07","4.944","2_39_128_18_2020-03-19 18:27:10.661130","2","CA-308","2-39-128-18","8.12","1.67"
"19-03-2020 19:38","19-03-2020 20:05","19-03-2020 20:05","1.521","2_39_89_25_2020-03-19 19:38:13.711821","2","CA-315","2-39-89-25","0.45","0.45"
"22-03-2020 13:31","22-03-2020 19:44","22-03-2020 17:05","23.796","2_39_79_376_2020-03-22 13:31:15.554413","2","CA-324","2-39-79-376","6.22","3.57"
"22-03-2020 19:02","22-03-2020 20:15","22-03-2020 20:15","7.799","2_39_91_437_2020-03-22 18:47:54.657049","2","CA-317","2-39-91-437","1.22","1.22"
"22-03-2020 21:38","23-03-2020 01:21","22-03-2020 23:33","5.82","2_39_79_383_2020-03-22 21:38:59.221748","2","CA-492","2-39-79-383","3.72","1.92"
"24-03-2020 03:39","24-03-2020 05:22","24-03-2020 05:22","10.221","2_39_131_30_2020-03-24 03:39:52.539395","2","CA-305","2-39-131-30","1.72","1.72"
"24-03-2020 17:16","24-03-2020 17:47","24-03-2020 17:48","0.813","2_39_127_19_2020-03-24 17:16:12.124584","2","CA-309","2-39-127-19","0.52","0.53"
"24-03-2020 17:47","25-03-2020 00:49","25-03-2020 00:48","0.838","2_39_127_19_2020-03-24 17:47:55.473889","2","CA-309","2-39-127-19","7.03","7.02"
"25-03-2020 23:08","25-03-2020 23:38","25-03-2020 23:37","0.798","2_39_125_21_2020-03-25 23:08:33.642916","2","CA-311","2-39-125-21","0.5","0.48"
"27-03-2020 15:34","28-03-2020 01:41","27-03-2020 17:37","6.47","2_39_123_23_2020-03-27 15:33:58.449870","2","CA-313","2-39-123-23","10.12","2.05"
"29-03-2020 00:40","29-03-2020 14:43","29-03-2020 01:29","33.191","2_39_79_376_2020-03-29 00:40:26.203243","2","CA-324","2-39-79-376","14.05","0.82"
"29-03-2020 01:49","30-03-2020 02:59","","32.873","2_39_129_17_2020-03-29 01:49:12.401152","2","CA-307","2-39-129-17","25.17",""
"29-03-2020 23:38","30-03-2020 04:46","","34.148","2_39_138_29_2020-03-29 23:38:41.993510","2","CA-304","2-39-138-29","5.13",""
"31-03-2020 17:17","01-04-2020 01:21","31-03-2020 18:30","3.52","2_39_129_17_2020-03-31 17:16:52.272815","2","CA-307","2-39-129-17","8.07","1.22"
"02-04-2020 16:30","02-04-2020 19:15","","0.87","2_39_82_384_2020-04-02 16:30:42.723728","2","CA-213","2-39-82-384","2.75",""
"03-04-2020 23:50","04-04-2020 08:25","","46.465","2_39_139_28_2020-04-03 23:50:52.158887","2","CA-303","2-39-139-28","8.58",""
"05-04-2020 03:21","05-04-2020 23:35","05-04-2020 08:05","31.316","2_39_79_377_2020-04-05 03:21:58.639876","2","CA-325","2-39-79-377","20.23","4.73"
"05-04-2020 18:29","06-04-2020 02:56","05-04-2020 20:18","5.583","2_39_129_17_2020-04-05 18:29:33.554565","2","CA-307","2-39-129-17","8.45","1.82"
"07-04-2020 15:24","07-04-2020 19:48","07-04-2020 19:48","0.851","2_39_83_386_2020-04-07 15:24:37.666422","2","CA-212","2-39-83-386","4.4","4.4"
"10-04-2020 16:55","10-04-2020 22:07","10-04-2020 17:35","1.661","2_39_89_25_2020-04-10 16:55:49.617955","2","CA-315","2-39-89-25","5.2","0.67"
"10-04-2020 17:48","11-04-2020 01:17","10-04-2020 19:21","4.591","2_39_130_31_2020-04-10 17:48:09.817964","2","CA-306","2-39-130-31","7.48","1.55"
"11-04-2020 14:00","11-04-2020 18:46","11-04-2020 18:45","32.568","2_39_79_378_2020-04-11 14:00:46.298459","2","CA-326","2-39-79-378","4.77","4.75"
"12-04-2020 17:03","13-04-2020 00:22","12-04-2020 22:04","33.358","2_39_139_28_2020-04-12 17:03:14.295012","2","CA-303","2-39-139-28","7.32","5.02"
"13-04-2020 23:16","14-04-2020 02:52","14-04-2020 01:47","15.558","2_39_131_30_2020-04-13 23:16:56.451356","2","CA-305","2-39-131-30","3.6","2.52"
"14-04-2020 16:06","14-04-2020 19:23","14-04-2020 17:32","4.33","2_39_89_25_2020-04-14 16:06:34.728568","2","CA-315","2-39-89-25","3.28","1.43"
"18-04-2020 22:09","19-04-2020 04:13","19-04-2020 02:39","30.699","2_39_139_28_2020-04-18 22:09:12.813602","2","CA-303","2-39-139-28","6.07","4.5"
"19-04-2020 02:38","19-04-2020 03:14","19-04-2020 03:08","0.879","2_39_126_20_2020-04-19 02:38:22.498018","2","CA-310","2-39-126-20","0.6","0.5"
"21-04-2020 18:21","22-04-2020 01:28","21-04-2020 20:25","6.395","2_39_129_17_2020-04-21 18:21:37.335284","2","CA-307","2-39-129-17","7.12","2.07"
"23-04-2020 16:42","23-04-2020 19:13","23-04-2020 18:01","3.916","2_39_89_25_2020-04-23 16:42:16.899095","2","CA-315","2-39-89-25","2.52","1.32"
"24-04-2020 04:07","24-04-2020 04:39","24-04-2020 04:38","0.858","2_39_126_560_2020-04-24 04:07:49.343785","2","CA-506","2-39-126-560","0.53","0.52"
"24-04-2020 04:41","24-04-2020 05:13","24-04-2020 05:11","0.867","2_39_78_366_2020-04-24 04:41:06.408706","2","CA-323","2-39-78-366","0.53","0.5"
"25-04-2020 17:58","25-04-2020 20:59","25-04-2020 19:53","5.875","2_39_95_27_2020-04-25 17:58:35.199368","2","CA-319","2-39-95-27","3.02","1.92"
"26-04-2020 19:23","27-04-2020 02:21","26-04-2020 23:44","28.203","2_39_139_28_2020-04-26 19:23:05.658322","2","CA-303","2-39-139-28","6.97","4.35"
"26-04-2020 19:24","26-04-2020 20:06","26-04-2020 19:55","0.626981667","2_39_123_23_2020-04-26 19:24:35.179924","2","CA-313","2-39-123-23","0.7","0.52"
"26-04-2020 20:58","26-04-2020 22:12","26-04-2020 22:04","0.84","2_39_138_566_2020-04-26 20:58:39.413424","2","CA-512","2-39-138-566","1.23","1.1"
"27-04-2020 00:11","27-04-2020 00:33","27-04-2020 00:33","0.633","2_39_95_27_2020-04-27 00:11:22.776889","2","CA-319","2-39-95-27","0.37","0.37"
"27-04-2020 04:29","27-04-2020 19:55","27-04-2020 08:39","25.152","2_39_131_30_2020-04-27 04:29:38.295181","2","CA-305","2-39-131-30","15.43","4.17"
"29-04-2020 12:09","29-04-2020 12:45","29-04-2020 12:39","0.853","2_39_79_379_2020-04-29 12:09:08.522836","2","CA-327","2-39-79-379","0.6","0.5"
"05-05-2020 02:08","05-05-2020 02:20","05-05-2020 02:19","1.285","2_39_130_31_2020-05-05 02:08:13.056892","2","CA-306","2-39-130-31","0.2","0.18"
"09-05-2020 18:13","09-05-2020 18:51","09-05-2020 18:43","0.86","2_39_95_27_2020-05-09 18:13:01.694696","2","CA-319","2-39-95-27","0.63","0.5"
"10-05-2020 20:02","11-05-2020 02:26","11-05-2020 01:57","38.275","2_39_139_28_2020-05-10 20:02:34.627558","2","CA-303","2-39-139-28","6.4","5.92"
"11-05-2020 01:36","11-05-2020 17:34","11-05-2020 07:06","35.197","2_39_131_30_2020-05-11 01:36:18.763379","2","CA-305","2-39-131-30","15.97","5.5"
"11-05-2020 20:58","11-05-2020 23:06","11-05-2020 21:28","0.825","2_39_89_25_2020-05-11 20:58:05.848503","2","CA-315","2-39-89-25","2.13","0.5"
"13-05-2020 17:10","13-05-2020 19:21","13-05-2020 19:21","14.939","2_39_127_19_2020-05-13 17:10:07.807386","2","CA-309","2-39-127-19","2.18","2.18"
"16-05-2020 17:11","17-05-2020 03:11","17-05-2020 00:49","48.878","2_39_131_30_2020-05-16 17:11:22.543804","2","CA-305","2-39-131-30","10","7.63"
"17-05-2020 04:03","17-05-2020 06:00","","5.864","2_39_79_383_2020-05-17 04:03:58.575434","2","CA-492","2-39-79-383","1.95",""
"17-05-2020 13:19","17-05-2020 16:14","","19.69","2_39_138_29_2020-05-17 13:19:26.959103","2","CA-304","2-39-138-29","2.92",""
"18-05-2020 21:52","18-05-2020 22:52","","0.901","2_39_83_386_2020-05-18 21:52:34.010715","2","CA-212","2-39-83-386","1",""
"19-05-2020 20:06","19-05-2020 23:40","","1.101","2_39_89_25_2020-05-19 20:06:36.742562","2","CA-315","2-39-89-25","3.57",""
"19-05-2020 21:29","19-05-2020 22:24","","0.901","2_39_139_28_2020-05-19 21:29:27.522554","2","CA-303","2-39-139-28","0.92",""
"20-05-2020 19:08","21-05-2020 04:12","","6.254","2_39_131_30_2020-05-20 19:08:37.787386","2","CA-305","2-39-131-30","9.07",""
"26-05-2020 20:06","26-05-2020 22:37","26-05-2020 22:38","0.82","2_39_139_28_2020-05-26 20:06:06.399729","2","CA-303","2-39-139-28","2.52","2.53"
"26-05-2020 22:37","26-05-2020 22:47","26-05-2020 22:47","0.544","2_39_139_28_2020-05-26 22:37:29.854698","2","CA-303","2-39-139-28","0.17","0.17"
"27-05-2020 16:22","27-05-2020 19:13","27-05-2020 19:13","19.086","2_39_139_28_2020-05-27 16:22:31.700830","2","CA-303","2-39-139-28","2.85","2.85"
"29-05-2020 16:50","29-05-2020 17:01","","0.591","2_39_123_23_2020-05-29 16:50:03.428272","2","CA-313","2-39-123-23","0.18",""
"01-06-2020 19:52","01-06-2020 22:59","","6.202","2_39_131_30_2020-06-01 19:52:31.469281","2","CA-305","2-39-131-30","3.12",""
"03-06-2020 19:31","04-06-2020 01:05","","36.333","2_39_79_378_2020-06-03 19:31:58.335579","2","CA-326","2-39-79-378","5.57",""
"04-06-2020 03:10","04-06-2020 23:17","","36.584","2_39_138_29_2020-06-04 03:10:04.130797","2","CA-304","2-39-138-29","20.12",""
"04-06-2020 15:35","04-06-2020 19:11","","19.641","2_39_129_17_2020-06-04 15:35:19.416716","2","CA-307","2-39-129-17","3.6",""
"05-06-2020 00:59","05-06-2020 01:23","","1.247","2_39_125_21_2020-06-05 00:59:56.183545","2","CA-311","2-39-125-21","0.4",""
"07-06-2020 03:57","07-06-2020 15:07","07-06-2020 08:36","30.234","2_39_138_29_2020-06-07 03:57:57.631474","2","CA-304","2-39-138-29","11.17","4.65"
"08-06-2020 01:03","08-06-2020 01:42","08-06-2020 01:33","0.814","2_39_139_28_2020-06-08 01:03:23.719066","2","CA-303","2-39-139-28","0.65","0.5"
"08-06-2020 16:11","08-06-2020 21:58","08-06-2020 21:42","37.505","2_39_79_377_2020-06-08 16:11:08.435856","2","CA-325","2-39-79-377","5.78","5.52"
"08-06-2020 16:47","09-06-2020 01:53","08-06-2020 20:20","12.146","2_39_79_382_2020-06-08 16:47:28.606245","2","CA-491","2-39-79-382","9.1","3.55"
"09-06-2020 16:24","09-06-2020 20:28","09-06-2020 20:27","14.06","2_39_79_382_2020-06-09 16:24:21.244900","2","CA-491","2-39-79-382","4.07","4.05"
"11-06-2020 20:17","12-06-2020 03:42","12-06-2020 03:39","2.494","2_39_78_365_2020-06-11 20:17:59.169246","2","CA-321","2-39-78-365","7.42","7.37"
"12-06-2020 14:50","12-06-2020 15:00","12-06-2020 15:00","0.51","2_39_125_21_2020-06-12 14:50:16.823511","2","CA-311","2-39-125-21","0.17","0.17"
"12-06-2020 21:13","12-06-2020 21:57","12-06-2020 21:56","2.32","2_39_131_30_2020-06-12 21:13:14.362038","2","CA-305","2-39-131-30","0.73","0.72"
"13-06-2020 19:17","14-06-2020 01:38","14-06-2020 00:41","35.548","2_39_130_31_2020-06-13 19:17:35.488303","2","CA-306","2-39-130-31","6.35","5.4"
"14-06-2020 03:14","14-06-2020 13:35","14-06-2020 05:55","17.283","2_39_139_28_2020-06-14 03:14:06.864489","2","CA-303","2-39-139-28","10.35","2.68"
"17-06-2020 19:42","18-06-2020 04:19","17-06-2020 21:31","6.35","2_39_89_439_2020-06-17 19:42:03.834998","2","CA-501","2-39-89-439","8.62","1.82"
"18-06-2020 01:38","18-06-2020 18:50","18-06-2020 09:40","52.368","2_39_129_17_2020-06-18 01:38:18.424678","2","CA-307","2-39-129-17","17.2","8.03"
"18-06-2020 16:27","18-06-2020 22:05","18-06-2020 18:07","5.94","2_39_91_441_2020-06-18 16:27:09.395597","2","CA-499","2-39-91-441","5.63","1.67"
"18-06-2020 16:29","18-06-2020 18:54","18-06-2020 18:54","13.974","2_39_138_29_2020-06-18 16:29:44.146455","2","CA-304","2-39-138-29","2.42","2.42"
"18-06-2020 23:21","19-06-2020 00:32","18-06-2020 23:50","1.112","2_39_89_25_2020-06-18 23:21:35.692705","2","CA-315","2-39-89-25","1.18","0.48"
"19-06-2020 14:46","19-06-2020 15:45","19-06-2020 15:45","3.308","2_39_127_19_2020-06-19 14:46:22.542546","2","CA-309","2-39-127-19","0.98","0.98"
"19-06-2020 20:52","19-06-2020 21:34","19-06-2020 21:35","0.577958333","2_39_130_31_2020-06-19 20:52:06.215477","2","CA-306","2-39-130-31","0.7","0.72"
"20-06-2020 03:10","20-06-2020 06:12","20-06-2020 05:13","6.353","2_39_129_17_2020-06-20 03:10:34.013502","2","CA-307","2-39-129-17","3.03","2.05"
"20-06-2020 21:54","20-06-2020 23:30","20-06-2020 23:30","10.62","2_39_131_30_2020-06-20 21:54:21.994356","2","CA-305","2-39-131-30","1.6","1.6"
"21-06-2020 00:48","21-06-2020 04:47","21-06-2020 04:47","26.947","2_39_138_29_2020-06-21 00:48:58.290178","2","CA-304","2-39-138-29","3.98","3.98"
"21-06-2020 23:31","22-06-2020 00:09","22-06-2020 00:08","1.335","2_39_139_28_2020-06-21 23:31:43.411738","2","CA-303","2-39-139-28","0.63","0.62"
"22-06-2020 14:13","22-06-2020 14:47","22-06-2020 14:47","3.72","2_39_131_30_2020-06-22 14:13:18.549771","2","CA-305","2-39-131-30","0.57","0.57"
"22-06-2020 15:35","22-06-2020 16:35","22-06-2020 16:31","2.807","2_39_125_21_2020-06-22 15:35:34.946766","2","CA-311","2-39-125-21","1","0.93"
"25-06-2020 18:13","25-06-2020 21:12","25-06-2020 20:01","6.369","2_39_92_436_2020-06-25 18:13:15.910609","2","CA-318","2-39-92-436","2.98","1.8"
